funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Share Our Strength Inc,52-1367538,Baltimore,MD,8500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chabad of New Paltz,13-4287140,New Paltz,NY,8208,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Camp Ramah in Northern CA,91-2020313,Foster City,CA,8200,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Tiferet Moshe Inc,22-3428577,Lakewood,NJ,8200,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Yad L'Talmid,30-0202066,LA,CA,8200,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Joan Dachs Bais Yaakov Elem Sch - Yeshiva Tiferes,36-6009172,Chicago,IL,8170,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Awakened Heart Project,41-2226604,Olivebridge,NY,8000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Baruch College Fund,23-7039817,New York,NY,8000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Lev Berel Inc,45-4551767,Lakewood,NJ,8000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Peninsula Temple Sholom,94-6024560,Burlingame,CA,8000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Keren Yehoshua V Yisroel Inc,22-3209160,Lakewood,NJ,7950,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Multidisciplinary Assoc for Psychadelic Studies,59-2751953,San Jose,CA,7900,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Sherwood Country Club Charitable Fnd Inc,36-4766803,Thousand Oaks,CA,7900,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Brandeis University,04-2103552,Waltham,MA,7850,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chayim VChesed Inc,20-0703181,Brooklyn,NY,7800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,T'ruah,45-0464545,New York,NY,7800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Yeshiva M'Kor Chaim,11-6077894,Lakewood,NJ,7800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chabad Youth,45-4711199,Playa del Rey,CA,7797,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chabad House Community Center,88-1670276,LA,CA,7715,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Congregation Bnai Brith Corp,95-6006585,Santa Barbara,CA,7700,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,International Myeloma Fnd,95-4296919,Studio City,CA,7700,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Special Olympics Southern California Inc,95-4538450,Santa Monica,CA,7600,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Beverly Hills Rotary Community Fnd,77-0319017,LA,CA,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Congregation Ohev Shalom of Dallas,75-2130929,Dallas,TX,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Emily Dickinson Parent Advisory Council,30-0294980,Bozeman,MT,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Families USA Fnd Inc,04-2730934,Washington,DC,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Film Forum Inc,51-0175953,New York,NY,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Jazz at Aspen-Snowmass,84-1220222,Aspen,CO,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,LEAP Fnd,26-1809669,LA,CA,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Milhamta Shel Torah,46-2472379,Brooklyn,NY,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Museum of American Finance,13-3540880,New York,NY,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,United States Adaptive Recreation Center,95-3872771,Big Bear Lake,CA,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Village School Inc,95-4060392,Pacific Palisades,CA,7500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Shriners Hospitals for Children,36-2193608,Tampa,FL,7400,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Tzidkat Josef Naphtali,11-2746017,Brooklyn,NY,7400,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,National Council of Jewish Women,13-1641076,Washington,DC,7300,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Salvation Army - Territorial HQ,94-1156347,Carson,CA,7300,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Camp Hasc Inc,81-1146659,Brooklyn,NY,7250,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Community Security Service,26-0803826,Woodbury,NY,7200,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,InsideOUT Writers,95-4722308,LA,CA,7200,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Young Israel of the West Side,13-1969917,New York,NY,7195,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,JHouse Center,85-0838073,Beverly Hills,CA,7030,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,National Council of Young Israel - Hancock Park,95-3076594,LA,CA,7015,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Alex's Lemonade Stand Fnd,56-2496146,Wynnewood,PA,7000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Border Region Mhmr Community Center,74-2944931,Laredo,TX,7000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,CharityEx Fnd Inc,83-3231449,Brooklyn,NY,7000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,CSNK2A1 Fnd,82-4220939,San Francisco,CA,7000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,International Guiding Eyes Inc,95-1586088,Sylmar,CA,7000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Ohr Haemet Inc,95-4491007,LA,CA,7000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Ohev Shalom Congregation,95-2982571,Valley Village,CA,6950,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Chabad of KU,27-5311744,Lawrence,KS,6900,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Los Angeles Mission Inc,95-3134049,LA,CA,6850,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,People for the American Way Fnd,13-3065716,Washington,DC,6850,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Lechem Lasova Inc,20-0780379,Brooklyn,NY,6800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Marc Lustgarten Pancreatic Cancer Fnd,31-1611837,Woodbury,NY,6800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Mirrer Yeshiva Central Institute,11-1782116,Brooklyn,NY,6800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,National Breast Cancer Coalition Fund,52-1782065,Washington,DC,6800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Trustees of Boston University,04-2103547,New York,NY,6800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Friends of Robinson Gardens Inc,95-3797323,Beverly Hills,CA,6750,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Harold Grinspoon Fnd,04-6685725,Agawam,MA,6700,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Source of Life Inc dba Makor HaChaim,80-0420999,Tarzana,CA,6700,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,American Soc for Prevention of Cruelty to Animals,13-1623829,Washington,DC,6550,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
